,item_id,amount,currency,Şəhər,Marka,Model,Buraxılış ili,Ban növü,Rəng,Mühərrik,Yürüş
2293,9480531,19700,AZN,Bakı,Hyundai,Santa Fe,2007,"Offroader / SUV, 5 qapı",Qara,2.2 L / 197 a.g. / Dizel,249 000 km
2294,9516659,26500,AZN,Bakı,Mercedes,Sprinter 313,2009,Mikroavtobus,Mavi,2.2 L / 129 a.g. / Dizel,383 600 km
2295,9434233,44500,AZN,Şəki,Mercedes,Sprinter 316,2015,Furqon,Ağ,2.2 L / 163 a.g. / Dizel,182 000 km
2296,9474184,27900,AZN,Bakı,Ford,Edge,2016,"Offroader / SUV, 5 qapı",Göy,2.0 L / 245 a.g. / Benzin,103 000 km
2297,9517354,19700,AZN,Bakı,Kia,Forte,2019,Sedan,Qırmızı,2.0 L / 147 a.g. / Benzin,48 352 km
2298,9492298,13500,AZN,Zaqatala,Toyota,Corolla,2006,"Hetçbek, 5 qapı",Yaş Asfalt,1.4 L / 90 a.g. / Dizel,262 000 km
2299,9488569,20500,AZN,Bakı,Hyundai,Santa Fe,2010,"Offroader / SUV, 5 qapı",Gümüşü,2.0 L / 184 a.g. / Dizel,268 125 km
2300,8684520,28000,AZN,Bakı,Hyundai,Sonata,2018,Sedan,Qara,2.4 L / 188 a.g. / Benzin,155 000 km
2301,9459755,6900,AZN,Xaçmaz,LADA (VAZ),2104,2008,"Universal, 5 qapı",Gümüşü,1.6 L / 75 a.g. / Benzin,63 650 km
2302,9482728,35000,USD,Bakı,Mercedes,E 200,2016,Sedan,Ağ,2.0 L / 197 a.g. / Benzin,105 000 km
2303,9498184,40900,USD,Bakı,Mercedes,GLC 250 4MATIC,2018,"Offroader / SUV, 5 qapı",Qara,2.0 L / 211 a.g. / Benzin,61 000 km
2304,9436479,39900,USD,Bakı,Ford,F-150,2020,"Pikap, ikiqat kabin",Yaş Asfalt,2.7 L / 325 a.g. / Benzin,38 000 km
2305,9464202,19200,USD,Bakı,Changan,Deepal S05,2025,"Offroader / SUV, 5 qapı",Boz,238 a.g. / Elektro,0 km
2306,9451855,34800,AZN,Bakı,BMW,320,2017,Sedan,Ağ,2.0 L / 190 a.g. / Dizel,113 000 km
2307,9505125,36600,AZN,Bakı,Mazda,6,2018,Sedan,Qara,2.5 L / 192 a.g. / Benzin,98 000 km
2308,9477860,27500,AZN,Bakı,Mercedes,C 300,2015,Sedan,Ağ,2.0 L / 245 a.g. / Benzin,153 000 km
2309,9470911,219777,USD,Bakı,Land Rover,Range Rover,2024,"Offroader / SUV, 5 qapı",Yaşıl,3.0 L / 440 a.g. / Plug-in Hibrid,0 km
2310,9514044,53800,USD,Bakı,Land Rover,Range Rover,2018,"Offroader / SUV, 5 qapı",Boz,3.0 L / 340 a.g. / Benzin,87 000 km
2311,9516820,5000,AZN,Lənkəran,Hyundai,Sonata,1997,Sedan,Ağ,2.0 L / 125 a.g. / Benzin,290 000 km
2312,9406382,199000,USD,Bakı,Land Rover,Range Rover,2023,"Offroader / SUV, 5 qapı",Qara,3.0 L / 400 a.g. / Benzin,4 800 km
2313,9043696,6450,AZN,Bakı,LADA (VAZ),2115,2012,Sedan,Qara,1.5 L / 78 a.g. / Benzin,318 850 km
2314,9516637,5700,AZN,Bakı,CFMOTO,300 NK,2022,Motosiklet,Qara,300 sm3/ 30 a.g. / Benzin,18 000 km
2315,8494001,43000,USD,Bakı,Mercedes,CLS 350,2015,Sedan,Ağ,3.0 L / 249 a.g. / Dizel,110 000 km
2316,8986749,37500,USD,Bakı,Toyota,Land Cruiser,2012,"Offroader / SUV, 5 qapı",Ağ,4.6 L / 309 a.g. / Benzin,166 000 km
2317,9316223,55900,AZN,Bakı,Suzuki,Jimny,2024,"Offroader / SUV, 3 qapı",Ağ,1.5 L / 101 a.g. / Benzin,0 km
2318,9428478,21900,AZN,Bakı,Toyota,Prius V,2012,"Universal, 5 qapı",Gümüşü,1.8 L / 99 a.g. / Hibrid,128 000 km
2319,9517356,22431,AZN,Bakı,Nissan,Note,2015,"Hetçbek, 5 qapı",Göy,1.2 L / 79 a.g. / Benzin,12 500 km
2320,9421868,30300,AZN,Bakı,Kia,K5,2015,Sedan,Ağ,2.0 L / 172 a.g. / Benzin,137 000 km
2321,9510227,38200,USD,Bakı,Toyota,Camry,2025,Sedan,Ağ,2.0 L / 197 a.g. / Hibrid,0 km
2322,9367821,7000,USD,Bakı,Hyundai,Grandeur,2007,Sedan,Qara,2.7 L / 192 a.g. / Benzin,325 000 km
2323,9517040,17500,AZN,Bakı,Mercedes,C 180,2007,Sedan,Qara,1.8 L / 156 a.g. / Benzin,189 000 km
2324,9457054,48100,USD,Bakı,Li Auto,L7,2024,"Offroader / SUV, 5 qapı",Boz,1.5 L / 449 a.g. / Plug-in Hibrid,0 km
2325,9453822,19999,USD,Bakı,Toyota,Corolla Cross,2025,"Offroader / SUV, 5 qapı",Ağ,2.0 L / 197 a.g. / Hibrid,0 km
2326,9387085,35700,USD,Bakı,Lexus,ES 300h,2020,Sedan,Ağ,2.5 L / 218 a.g. / Hibrid,56 000 km
2327,9513005,19800,AZN,Xırdalan,Toyota,Land Cruiser Prado,2005,"Offroader / SUV, 5 qapı",Gümüşü,2.7 L / 163 a.g. / Benzin,294 853 km
2328,9510684,11900,AZN,Balakən,Opel,Astra,2009,"Hetçbek, 5 qapı",Yaş Asfalt,1.4 L / 90 a.g. / Benzin,275 411 km
2329,9517220,29000,AZN,Bakı,Chevrolet,Cobalt,2024,Sedan,Ağ,1.5 L / 106 a.g. / Benzin,10 000 km
2330,9501475,29500,AZN,Bakı,Hyundai,Grandeur,2014,Sedan,Qara,2.2 L / 202 a.g. / Dizel,230 000 km
2331,9501942,36900,USD,Bakı,Lexus,ES 300h,2021,Sedan,Boz,2.5 L / 218 a.g. / Hibrid,55 000 km
2332,9516994,23500,AZN,Bakı,Nissan,Kicks,2019,"Offroader / SUV, 5 qapı",Qırmızı,1.6 L / 125 a.g. / Benzin,82 000 km
2333,9487317,9700,AZN,Bakı,Mercedes,C 230,1999,Sedan,Gümüşü,2.3 L / 193 a.g. / Benzin,365 890 km
2334,9510334,2300,AZN,Bakı,LADA (VAZ),2106,1984,Sedan,Yaşıl,1.6 L / 75 a.g. / Benzin,21 100 km
2335,9173074,23900,AZN,Bakı,BMW,528,2013,Sedan,Yaş Asfalt,2.0 L / 245 a.g. / Benzin,210 000 km
2336,9489301,3800,AZN,Sumqayıt,BMW,316,1994,Sedan,Qara,1.6 L / 102 a.g. / Benzin,256 565 km
2337,9382810,15790,USD,Bakı,Changan,CS 55 Plus,2025,"Offroader / SUV, 5 qapı",Yaş Asfalt,1.5 L / 215 a.g. / Plug-in Hibrid,0 km
2338,9490924,33000,USD,Bakı,Toyota,Camry,2022,Sedan,Qara,2.5 L / 218 a.g. / Hibrid,21 000 km
2339,9515211,15800,AZN,Bakı,Chevrolet,Cruze,2015,Sedan,Yaş Asfalt,1.4 L / 141 a.g. / Benzin,190 000 km
2340,9479668,17900,USD,Bakı,Changan,Deepal S05,2025,"Offroader / SUV, 5 qapı",Yaş Asfalt,1.5 L / 316 a.g. / Plug-in Hibrid,0 km
2341,9513273,8400,AZN,Bakı,LADA (VAZ),Niva,2019,"Offroader / SUV, 3 qapı",Ağ,1.7 L / 80 a.g. / Benzin,130 000 km
2342,9013983,26900,USD,Bakı,Mitsubishi,Outlander Sport,2025,"Offroader / SUV, 5 qapı",Qara,1.5 L / 141 a.g. / Benzin,0 km
2343,9495395,36500,AZN,Gəncə,Porsche,Cayenne GTS,2014,"Offroader / SUV, 5 qapı",Ağ,4.8 L / 420 a.g. / Benzin,160 000 km
2344,9506174,10700,AZN,Tovuz,Mercedes,C 240,1997,Sedan,Yaşıl,2.4 L / 170 a.g. / Benzin,320 541 km
2345,9314497,19100,USD,Bakı,Ford,Mustang,2017,Kupe,Boz,2.3 L / 317 a.g. / Benzin,139 700 km
2346,9516704,14500,AZN,Bakı,Nissan,Sunny,2013,Sedan,Ağ,1.5 L / 99 a.g. / Benzin,177 417 km
2347,9511122,30000,AZN,Bakı,Mercedes,S 320,1996,Sedan,Qara,3.2 L / 231 a.g. / Benzin,79 000 km
2348,9500622,23500,AZN,Bakı,Hyundai,Santa Fe,2009,"Offroader / SUV, 5 qapı",Ağ,2.2 L / 197 a.g. / Dizel,118 000 km
2349,9482107,19900,AZN,Bakı,Chevrolet,Malibu,2019,Sedan,Qara,1.5 L / 160 a.g. / Benzin,134 000 km
2350,9458686,6900,AZN,Sumqayıt,Opel,Astra,1998,"Universal, 5 qapı",Göy,1.6 L / 101 a.g. / Benzin,306 000 km
2351,9492835,25000,AZN,Şirvan,Kia,Forte,2020,Sedan,Ağ,2.0 L / 147 a.g. / Benzin,164 153 km
2352,9516900,22800,AZN,Bakı,Hyundai,Santa Fe,2008,"Offroader / SUV, 5 qapı",Ağ,2.7 L / 189 a.g. / Benzin,135 000 km
2353,9344280,65500,USD,Bakı,BYD,Leopard 8,2025,"Offroader / SUV, 5 qapı",Qara,2.0 L / 952 a.g. / Plug-in Hibrid,0 km
2354,9464153,20700,USD,Bakı,Changan,Uni-V iDD,2025,Liftbek,Ağ,1.5 L / 325 a.g. / Plug-in Hibrid,0 km
2355,9257680,21990,USD,Bakı,Toyota,Frontlander,2024,"Offroader / SUV, 5 qapı",Ağ,2.0 L / 197 a.g. / Hibrid,0 km
2356,9512981,21500,AZN,Bakı,Kia,Rio,2019,Sedan,Ağ,1.6 L / 140 a.g. / Benzin,92 666 km
2357,9457317,13000,AZN,Bakı,Royal Enfield,Super Meteor 650,2024,Motosiklet,Qara,600 sm3/ 47 a.g. / Benzin,2 700 km
2358,9476891,15500,AZN,Lənkəran,Volkswagen,Polo,2015,Sedan,Ağ,1.6 L / 105 a.g. / Benzin,289 300 km
2359,9517392,39000,AZN,Şirvan,Toyota,Land Cruiser Prado,2012,"Offroader / SUV, 5 qapı",Ağ,2.7 L / 163 a.g. / Benzin,182 000 km
2360,9426259,31200,AZN,Bakı,Hyundai,Sonata,2020,Sedan,Qara,2.5 L / 180 a.g. / Benzin,57 000 km
2361,9454295,9100,AZN,Gəncə,ZIL,130,1984,Yük maşını,Mavi,3.8 L / 100 a.g. / Benzin,200 000 km
2362,9517182,11500,AZN,Bakı,Hyundai,Getz,2008,"Hetçbek, 5 qapı",Qara,1.6 L / 106 a.g. / Benzin,130 000 km
2363,9414582,13990,USD,Bakı,Changan,Qiyuan Q05,2025,"Offroader / SUV, 5 qapı",Ağ,1.5 L / 215 a.g. / Plug-in Hibrid,0 km
2364,9469661,35900,AZN,Bakı,Hyundai,Sonata,2019,Sedan,Ağ,1.6 L / 183 a.g. / Benzin,107 000 km
2365,9114200,79900,USD,Bakı,BMW,X7,2020,"Offroader / SUV, 5 qapı",Göy,3.0 L / 249 a.g. / Dizel,98 000 km
2366,9492121,25500,AZN,Bakı,Nissan,Kicks,2019,"Offroader / SUV, 5 qapı",Qırmızı,1.6 L / 125 a.g. / Benzin,55 900 km
2367,9242416,37600,USD,Bakı,Toyota,RAV4,2024,"Offroader / SUV, 5 qapı",Qara,2.5 L / 222 a.g. / Hibrid,0 km
2368,9507630,10000,AZN,Bakı,Khazar,SD,2019,Sedan,Ağ,1.7 L / 113 a.g. / Benzin,202 000 km
2369,9223101,238000,USD,Bakı,Land Rover,Range Rover,2024,"Offroader / SUV, 5 qapı",Qara,3.0 L / 400 a.g. / Benzin,7 000 km
2370,9023026,13900,USD,Bakı,Changan,Qiyuan Q05,2025,"Offroader / SUV, 5 qapı",Yaş Asfalt,1.5 L / 215 a.g. / Plug-in Hibrid,0 km
2371,9340143,14500,AZN,Xırdalan,BMW,530,2004,Sedan,Gümüşü,3.0 L / 231 a.g. / Benzin,243 567 km
2372,9517309,8000,AZN,Yevlax,Kia,Rio,2008,Sedan,Qara,1.4 L / 97 a.g. / Benzin,208 659 km
2373,9501677,16500,AZN,Bakı,Ford,Fusion (North America),2014,Sedan,Qara,1.5 L / 181 a.g. / Benzin,294 000 km
2374,9488291,8800,AZN,Bakı,BMW,520,2002,Sedan,Gümüşü,2.2 L / 170 a.g. / Benzin,270 000 km
2375,9429391,20500,AZN,Bakı,Hyundai,Sonata,2009,Sedan,Ağ,2.0 L / 165 a.g. / Benzin,237 000 km
2376,9507478,16700,USD,Bakı,Harley-Davidson,Sportster Roadster,2020,Motosiklet,Qara,1200 sm3/ 76 a.g. / Benzin,6 000 km
2377,9517028,11500,AZN,Bakı,Kia,Rio,2008,"Hetçbek, 5 qapı",Qara,1.5 L / 110 a.g. / Dizel,235 000 km
2378,9517339,24300,AZN,Bakı,JAC,JS4,2025,"Offroader / SUV, 5 qapı",Qara,1.5 L / 147 a.g. / Benzin,0 km
2379,9452049,39200,AZN,Bakı,Toyota,Frontlander,2025,"Offroader / SUV, 5 qapı",Ağ,2.0 L / 196 a.g. / Hibrid,0 km
2380,9443136,17900,AZN,Sumqayıt,Mercedes,E 270,2002,Sedan,Gümüşü,2.7 L / 170 a.g. / Dizel,470 000 km
2381,9497997,78300,USD,Bakı,Land Rover,Range Rover,2021,"Offroader / SUV, 5 qapı",Yaş Asfalt,3.0 L / 400 a.g. / Benzin,84 000 km
2382,9373107,20000,AZN,Bakı,DAF,105 XF,2007,Dartqı,Ağ,12 L / 440 a.g. / Dizel,1 300 000 km
2383,9511022,73500,AZN,Bakı,Mercedes,Sprinter 515,2014,Mikroavtobus,Yaş Asfalt,2.2 L / 163 a.g. / Dizel,385 000 km
2384,9454250,15500,AZN,Bakı,Benda,Dark Flag 500 Commander,2025,Motosiklet,Qara,500 sm3/ 54 a.g. / Benzin,0 km
2385,9461353,10200,AZN,Salyan,Khazar,LX,2020,Sedan,Ağ,1.7 L / 113 a.g. / Benzin,297 300 km
2386,9517325,41500,AZN,Bakı,Toyota,Land Cruiser Prado,2011,"Offroader / SUV, 5 qapı",Ağ,2.7 L / 163 a.g. / Benzin,180 000 km
2387,9509652,46900,USD,Bakı,Audi,A7 Sportback,2018,Liftbek,Qara,3.0 L / 338 a.g. / Benzin,45 000 km
2388,9517249,18900,AZN,Bakı,Toyota,Camry,2007,Sedan,Ağ,2.4 L / 167 a.g. / Benzin,215 000 km
2389,9499580,37500,AZN,Bakı,Mercedes,E 200,2013,Kupe,Qara,2.0 L / 184 a.g. / Benzin,150 000 km
2390,9508280,10300,AZN,Göyçay,Chevrolet,Cruze,2012,Sedan,Qırmızı,1.4 L / 140 a.g. / Benzin,381 000 km
2391,8854554,33900,USD,Bakı,Toyota,Camry,2024,Sedan,Ağ,2.0 L / 197 a.g. / Hibrid,0 km
2392,9087352,39900,AZN,Bakı,Chery,Tiggo 7 Pro,2024,"Offroader / SUV, 5 qapı",Boz,1.5 L / 172 a.g. / Hibrid,0 km
2393,9444427,8700,AZN,Bakı,Hyundai,Elantra,2005,Sedan,Qara,2.0 L / 143 a.g. / Benzin,226 943 km
2394,9365091,30000,USD,Bakı,BMW,X5,2015,"Offroader / SUV, 5 qapı",Ağ,3.0 L / 306 a.g. / Benzin,148 000 km
2395,9503093,62500,USD,Bakı,Land Rover,Defender,2020,"Offroader / SUV, 5 qapı",Qara,2.0 L / 300 a.g. / Benzin,71 498 km
2396,9495318,23700,AZN,Bakı,BYD,Destroyer 05,2025,Sedan,Ağ,1.5 L / 290 a.g. / Plug-in Hibrid,0 km
2397,9517263,16200,AZN,Bakı,Honda,Insight,2010,Liftbek,Ağ,1.3 L / 88 a.g. / Hibrid,431 000 km
2398,9498028,14000,USD,Bakı,Changan,Qiyuan A05,2025,Sedan,Yaş Asfalt,1.5 L / 190 a.g. / Plug-in Hibrid,0 km
2399,9517021,3500,AZN,Bakı,Bajaj,Pulsar RS 200,2018,Motosiklet,Qırmızı,200 sm3/ 37 a.g. / Benzin,11 000 km
2400,9430173,20900,AZN,Bakı,Mercedes,E 220 d,2007,"Universal, 5 qapı",Qara,2.2 L / 170 a.g. / Dizel,545 783 km
2401,9510159,34500,AZN,Bakı,Hyundai,Santa Fe,2015,"Offroader / SUV, 5 qapı",Yaş Asfalt,2.2 L / 197 a.g. / Dizel,258 000 km
2402,8534414,24800,AZN,Bakı,DFSK,Glory 330 S Cargo,2024,Furqon,Ağ,1.5 L / 115 a.g. / Benzin,0 km
2403,9505236,26500,AZN,Bakı,Kia,Sorento,2014,"Offroader / SUV, 5 qapı",Qara,2.0 L / 184 a.g. / Dizel,170 000 km
2404,9425993,28700,USD,Bakı,Porsche,Panamera 4S,2011,Liftbek,Qara,4.8 L / 400 a.g. / Benzin,78 000 km
2405,9408473,36000,USD,Bakı,Kia,Sorento,2022,"Offroader / SUV, 5 qapı",Qara,1.6 L / 230 a.g. / Hibrid,55 000 km
2406,9462072,55500,USD,Bakı,Toyota,Land Cruiser Prado,2018,"Offroader / SUV, 5 qapı",Boz,2.8 L / 177 a.g. / Dizel,89 000 km
2407,9516642,22000,AZN,Bakı,Kia,Optima,2013,Sedan,Boz,2.0 L / 274 a.g. / Benzin,180 247 km
2408,9463151,19000,AZN,Bakı,Nissan,X-Trail,2012,"Offroader / SUV, 5 qapı",Ağ,2.5 L / 170 a.g. / Benzin,219 000 km
2409,9517108,17500,AZN,Bakı,Toyota,Land Cruiser,2005,"Offroader / SUV, 5 qapı",Qara,4.5 L / 224 a.g. / Benzin,422 000 km
2410,9367388,44500,USD,Bakı,Mercedes,E 300 de,2020,Sedan,Qara,2.0 L / 320 a.g. / Dizel-Hibrid,33 000 km
2411,8985150,31700,AZN,Xırdalan,Mercedes,E 220 d,2015,Sedan,Qara,2.2 L / 170 a.g. / Dizel,239 256 km
2412,9508749,150000,USD,Bakı,Ford,Mustang,1969,Kupe,Qırmızı,5.8 L / 294 a.g. / Benzin,7 308 km
2413,9295744,25900,USD,Bakı,Jeep,Grand Cherokee,2016,"Offroader / SUV, 5 qapı",Qara,3.6 L / 286 a.g. / Benzin,147 000 km
2414,9379663,16500,AZN,Bakı,Kia,Morning,2016,"Hetçbek, 5 qapı",Ağ,1.0 L / 82 a.g. / Benzin,135 000 km
2415,9486039,42000,USD,Bakı,Hyundai,Santa Fe,2021,"Offroader / SUV, 5 qapı",Ağ,2.5 L / 180 a.g. / Benzin,1 400 km
2416,9516154,9200,AZN,Bakı,Toyota,Prius,2008,Liftbek,Qırmızı,1.5 L / 76 a.g. / Hibrid,320 000 km
2417,8789475,16500,AZN,Bakı,Chevrolet,Cruze,2017,"Hetçbek, 5 qapı",Yaşıl,1.4 L / 153 a.g. / Benzin,95 000 km
2418,9516932,7500,AZN,Bakı,Renault,Megane,2006,"Universal, 5 qapı",Yaş Asfalt,1.5 L / 105 a.g. / Dizel,330 000 km
2419,9517208,22500,AZN,Bakı,Hyundai,Santa Fe,2012,"Offroader / SUV, 5 qapı",Ağ,2.4 L / 175 a.g. / Benzin,272 000 km
2420,9516886,19500,AZN,Xaçmaz,Mercedes,E 200,2005,Sedan,Yaş Asfalt,1.8 L / 163 a.g. / Benzin,245 000 km
2421,9423100,29900,USD,Bakı,Mercedes,GLC 300,2019,"Offroader / SUV, 5 qapı",Göy,2.0 L / 245 a.g. / Benzin,67 000 km
2422,9232463,25800,AZN,Bakı,Ford,Transit,2007,Furqon,Ağ,2.4 L / 140 a.g. / Dizel,228 000 km
2423,9406098,2400,AZN,Quba,GAZ,3110,2003,Sedan,Qara,2.3 L / 131 a.g. / Benzin,300 000 km
2424,9484970,18900,AZN,Bakı,Ford,Fusion (North America),2018,Sedan,Yaş Asfalt,1.5 L / 184 a.g. / Benzin,229 000 km
2425,9447315,49000,USD,Bakı,Bentley,Continental GT,2010,Kupe,Ağ,6.0 L / 630 a.g. / Benzin,69 353 km
2426,9479205,27500,AZN,Bakı,Toyota,Land Cruiser Prado,2008,"Offroader / SUV, 5 qapı",Ağ,2.7 L / 163 a.g. / Benzin,189 915 km
2427,8715509,38700,USD,Bakı,Mercedes,GLS 450 4MATIC,2017,"Offroader / SUV, 5 qapı",Ağ,3.0 L / 367 a.g. / Benzin,121 000 km
2428,9506020,18000,AZN,Bakı,Kia,Soul,2013,"Hetçbek, 5 qapı",Qara,1.6 L / 140 a.g. / Benzin,142 000 km
2429,9516830,13400,AZN,Bakı,Mercedes,E 220 d,2000,Sedan,Tünd qırmızı,2.2 L / 143 a.g. / Dizel,298 000 km
2430,9517256,27500,USD,Bakı,Toyota,Land Cruiser Prado,2014,"Offroader / SUV, 5 qapı",Ağ,2.7 L / 163 a.g. / Benzin,142 800 km
2431,9510543,29000,AZN,Bakı,Kia,Sorento,2014,"Offroader / SUV, 5 qapı",Yaş Asfalt,2.0 L / 184 a.g. / Dizel,199 000 km
2432,9510000,10700,AZN,Ağdaş,LADA (VAZ),2115,2012,Sedan,Tünd qırmızı,1.5 L / 75 a.g. / Benzin,130 500 km
2433,8894920,42000,USD,Bakı,Land Rover,Range Rover,2016,"Offroader / SUV, 5 qapı",Qara,3.0 L / 249 a.g. / Dizel,98 000 km
2434,9251001,28800,AZN,Bakı,Volkswagen,Crafter,2016,Furqon,Bej,2.0 L / 163 a.g. / Dizel,252 416 km
2435,9166696,30800,AZN,Bakı,Changan,Qiyuan Q05,2025,"Offroader / SUV, 5 qapı",Ağ,1.5 L / 215 a.g. / Plug-in Hibrid,0 km
2436,9511235,12900,AZN,Bakı,Daewoo,Gentra,2014,Sedan,Ağ,1.5 L / 107 a.g. / Benzin,177 000 km
2437,9282359,20490,USD,Bakı,Changan,Hunter,2025,"Pikap, ikiqat kabin",Ağ,2.0 L / 177 a.g. / Plug-in Hibrid,0 km
2438,9480666,25000,AZN,Bakı,Ford,Transit,2011,Furqon,Ağ,2.4 L / 140 a.g. / Dizel,242 611 km
2439,9517129,23000,AZN,Bakı,Kia,Sportage,2013,"Offroader / SUV, 5 qapı",Ağ,2.0 L / 163 a.g. / Benzin,115 000 km
2440,9500169,41500,USD,Bakı,Toyota,Crown Kluger,2024,"Offroader / SUV, 5 qapı",Göy,2.5 L / 237 a.g. / Plug-in Hibrid,0 km
2441,9450676,14400,AZN,Bakı,Chevrolet,Cruze,2015,Sedan,Qəhvəyi,1.4 L / 141 a.g. / Benzin,216 136 km
2442,9333098,35200,USD,Bakı,Land Rover,Discovery,2015,"Offroader / SUV, 5 qapı",Ağ,3.0 L / 340 a.g. / Benzin,70 000 km
2443,9517298,14800,AZN,Bakı,Mercedes,E 220 d,2001,Sedan,Yaş Asfalt,2.2 L / 143 a.g. / Dizel,388 322 km
2444,9509092,4500,AZN,Bakı,Opel,Astra,1997,"Universal, 5 qapı",Qara,1.6 L / 75 a.g. / Benzin,248 000 km
2445,9440529,11800,AZN,Bakı,Opel,Astra,2009,"Hetçbek, 5 qapı",Gümüşü,1.4 L / 90 a.g. / Benzin,165 000 km
2446,9432035,8700,AZN,Bakı,LADA (VAZ),Niva,2013,"Offroader / SUV, 3 qapı",Ağ,1.7 L / 80 a.g. / Benzin,179 000 km
2447,9199570,66000,AZN,Bakı,Mercedes,Axor 2533,2011,Yük maşını,Ağ,7.0 L / 330 a.g. / Dizel,795 000 km
2448,9259247,44900,USD,Bakı,Toyota,Camry,2024,Sedan,Qızılı,2.5 L / 225 a.g. / Hibrid,0 km
2449,9279802,40000,AZN,Bakı,Hyundai,Santa Fe,2020,"Offroader / SUV, 5 qapı",Qəhvəyi,2.0 L / 240 a.g. / Benzin,23 000 km
2450,8816570,17950,USD,Bakı,Toyota,Corolla,2024,Sedan,Ağ,1.8 L / 138 a.g. / Hibrid,0 km
2451,9492550,23200,AZN,Bakı,Hyundai,Elantra,2016,Sedan,Yaş Asfalt,1.6 L / 204 a.g. / Benzin,100 650 km
2452,9506185,18900,AZN,Bakı,Hyundai,Accent,2012,Sedan,Yaş Asfalt,1.6 L / 140 a.g. / Benzin,72 000 km
2453,9436348,23000,USD,Bakı,Chery,Tiggo 8 Pro,2023,"Offroader / SUV, 5 qapı",Qara,1.6 L / 186 a.g. / Benzin,5 900 km
2454,9510468,14900,AZN,Bakı,Mercedes,E 280,2006,Sedan,Gümüşü,3.0 L / 231 a.g. / Benzin,231 232 km
2455,9516959,10900,AZN,Göygöl,Opel,Astra,2006,"Hetçbek, 5 qapı",Yaş Asfalt,1.4 L / 90 a.g. / Benzin,230 000 km
2456,8835658,25700,AZN,Bakı,JAC,J7,2025,Sedan,Qara,1.5 L / 150 a.g. / Benzin,0 km
2457,9383172,28150,AZN,Bakı,Hyundai,Santa Fe,2017,"Offroader / SUV, 5 qapı",Qara,2.0 L / 184 a.g. / Dizel,168 299 km
2458,9499786,4400,AZN,Bakı,Tofas,Sahin,2004,Sedan,Qara,1.6 L / 92 a.g. / Benzin,158 888 km
2459,9466073,50500,AZN,Bakı,Mercedes,Vito,2017,Minivan,Ağ,2.2 L / 163 a.g. / Dizel,250 000 km
2460,9515181,199000,USD,Bakı,BMW,XM,2023,"Offroader / SUV, 5 qapı",Qara,4.4 L / 653 a.g. / Plug-in Hibrid,6 000 km
2461,9425880,26500,AZN,Bakı,Nissan,X-Trail,2016,"Offroader / SUV, 5 qapı",Gümüşü,2.0 L / 144 a.g. / Benzin,119 000 km
2462,9333036,37900,AZN,Bakı,Toyota,Land Cruiser Prado,2012,"Offroader / SUV, 5 qapı",Ağ,2.7 L / 163 a.g. / Benzin,234 851 km
2463,9460045,22900,AZN,Bakı,Hyundai,Accent,2021,Sedan,Ağ,1.6 L / 140 a.g. / Benzin,146 900 km
2464,8991339,22300,AZN,Bakı,Hyundai,Santa Fe,2011,"Offroader / SUV, 5 qapı",Ağ,2.4 L / 175 a.g. / Benzin,186 000 km
2465,9510954,33900,AZN,Bakı,Kia,Sorento,2015,"Offroader / SUV, 5 qapı",Qara,2.0 L / 184 a.g. / Dizel,143 300 km
2466,9517235,27500,AZN,Mingəçevir,Mercedes,Sprinter 311,2007,Yük maşını,Ağ,2.2 L / 129 a.g. / Dizel,350 000 km
2467,9425830,39000,AZN,Gəncə,MAN,TGA 26.440,2008,Dartqı,Ağ,11 L / 440 a.g. / Dizel,550 000 km
2468,9484254,27300,USD,Bakı,Mercedes,GLC 300,2016,"Offroader / SUV, 5 qapı",Qara,2.0 L / 245 a.g. / Benzin,150 000 km
2469,9493682,25000,AZN,Bakı,Mercedes,Vito 115,2008,Minivan,Gümüşü,2.2 L / 150 a.g. / Dizel,654 940 km
2470,9415297,23800,USD,Bakı,Toyota,Frontlander,2025,"Offroader / SUV, 5 qapı",Qara,2.0 L / 197 a.g. / Hibrid,0 km
2471,9318796,43000,AZN,Bakı,BMW,X5,2015,"Offroader / SUV, 5 qapı",Ağ,3.0 L / 306 a.g. / Benzin,140 000 km
2472,9516622,4900,AZN,Şəki,UAZ,452,1985,Yük maşını,Yaşıl,2.5 L / 76 a.g. / Benzin,65 000 km
2473,9476604,11800,AZN,Sumqayıt,Toyota,Corolla,2007,"Hetçbek, 5 qapı",Gümüşü,1.4 L / 90 a.g. / Dizel,356 000 km
2474,9183767,24990,USD,Bakı,Volkswagen,ID.UNYX,2024,SUV Kupe,Yaş Asfalt,231 a.g. / Elektro,0 km
2475,9270838,54000,AZN,Bakı,Mercedes,Vito,2017,Minivan,Qara,2.0 L / 211 a.g. / Benzin,245 000 km
2476,9516711,14800,AZN,Bakı,Nissan,Teana,2008,Sedan,Ağ,2.5 L / 173 a.g. / Benzin,256 000 km
2477,9517246,12000,AZN,Bakı,Volkswagen,Jetta,2011,Sedan,Qara,1.6 L / 105 a.g. / Benzin,270 000 km
2478,9466846,185500,USD,Bakı,Porsche,Panamera GTS,2024,Liftbek,Boz,4.0 L / 480 a.g. / Benzin,2 414 km
2479,9483638,18700,AZN,Şirvan,Mercedes,Vito 115,2006,Minivan,Ağ,2.2 L / 150 a.g. / Dizel,298 000 km
