,amount,city,marka,model,year,type,color,distance,motor_volume,horse_power,motor_type,is_outlier
809,34100.0,Bakı,Lexus,GX 470,2008,"Offroader / SUV, 5 qapı",Ağ,238000,4.7,273,Benzin,False
810,19000.0,Bakı,Mazda,CX-7,2012,"Offroader / SUV, 5 qapı",Ağ,82800,2.3,244,Benzin,False
811,11200.0,Bakı,Khazar,SD,2018,Sedan,Qara,183000,1.7,156,Benzin,False
812,24000.0,Bakı,Volkswagen,Polo,2021,Sedan,Ağ,76500,1.6,168,Benzin,False
813,5500.0,Lənkəran,LADA (VAZ),2106,1999,Sedan,Ağ,99999,1.3,69,Benzin,False
814,55000.0,Bakı,Kia,Sorento,2020,"Offroader / SUV, 5 qapı",Ağ,164927,2.2,200,Dizel,False
815,46500.0,Bakı,GAZ,Next A31R32,2025,Furqon,Boz,0,2.8,149,Dizel,False
816,27800.0,Bakı,Hyundai,Sonata,2018,Sedan,Qırmızı,108000,2.0,192,Hibrid,False
817,31800.0,Bakı,Kia,Sportage,2016,"Offroader / SUV, 5 qapı",Göy,216870,2.0,265,Benzin,False
818,105000.0,Bakı,BMW,X5,2021,"Offroader / SUV, 5 qapı",Qara,66000,3.0,420,Benzin,True
819,21800.0,Bakı,Toyota,Corolla,2013,Sedan,Ağ,185000,1.6,124,Benzin,False
820,53550.0,Bakı,BMW,640,2014,Sedan,Ağ,130000,3.0,320,Benzin,False
821,17900.0,Bakı,Toyota,Aqua,2018,"Hetçbek, 5 qapı",Ağ,70000,1.5,74,Hibrid,False
822,26340.0,Bakı,Chevrolet,Cobalt,2023,Sedan,Ağ,75000,1.5,106,Benzin,False
823,2000.0,Bakı,Toyota,Previa,1991,Minivan,Qırmızı,392152,2.4,132,Benzin,False
824,105230.0,Bakı,Lexus,ES 300h,2024,Sedan,Yaş Asfalt,12900,2.5,218,Hibrid,False
825,45500.0,Bakı,Hyundai,Santa Fe,2018,"Offroader / SUV, 5 qapı",Ağ,109000,2.0,184,Dizel,False
826,42300.0,Bakı,BMW,X3,2016,"Offroader / SUV, 5 qapı",Qara,110000,2.0,190,Dizel,False
827,31960.0,Bakı,Toyota,Corolla,2025,Sedan,Ağ,0,1.8,98,Hibrid,False
828,25400.0,Xırdalan,Nissan,X-Trail,2014,"Offroader / SUV, 5 qapı",Ağ,138000,2.5,170,Benzin,False
829,59000.0,Qax,Toyota,Land Cruiser,2013,"Offroader / SUV, 5 qapı",Qara,178000,4.6,318,Benzin,False
830,59000.0,Bakı,Scania,R420,2012,Dartqı,Qırmızı,890000,12.0,420,Dizel,True
831,16000.0,Bakı,Hyundai,Tucson,2008,"Offroader / SUV, 5 qapı",Qara,223700,2.0,140,Benzin,False
832,21500.0,Bakı,Mercedes,S 350,2006,Sedan,Qara,256358,3.5,272,Benzin,False
833,33830.0,Bakı,Land Rover,Discovery,2011,"Offroader / SUV, 5 qapı",Qara,189000,5.0,375,Benzin,False
834,35000.0,Bakı,Mercedes,E 220 d,2015,Sedan,Yaş Asfalt,188000,2.2,170,Dizel,False
835,18000.0,Sumqayıt,GWM,Wingle,2015,"Pikap, ikiqat kabin",Boz,232312,2.5,140,Benzin,False
836,13200.0,Zaqatala,Mercedes,E 270,2002,Sedan,Qara,484851,2.7,177,Dizel,False
837,39950.0,Bakı,Volkswagen,ID.6 Crozz,2022,"Offroader / SUV, 5 qapı",Göy,35300,0.0,204,Elektrik,False
838,9000.0,Bakı,Mercedes,C 240,2002,Sedan,Yaş Asfalt,127277,2.4,170,Benzin,False
839,19600.0,Bakı,Kia,K3,2015,Sedan,Boz,219000,1.6,139,Dizel,False
840,11800.0,Bakı,Chevrolet,Aveo,2015,Sedan,Ağ,340000,1.4,100,Benzin,False
841,19000.0,Naxçıvan,Hyundai,Sonata,2011,Sedan,Gümüşü,215000,2.4,178,Benzin,False
842,9500.0,Sumqayıt,Mercedes,E 230,1996,Sedan,Gümüşü,322755,2.3,150,Benzin,False
843,30200.0,Bakı,Toyota,Corolla,2025,Sedan,Ağ,0,1.8,98,Hibrid,False
844,46750.0,Bakı,Tesla,Model Y,2022,"Offroader / SUV, 5 qapı",Göy,50000,0.0,450,Elektrik,True
845,39500.0,Bakı,Kia,Carnival,2018,Minivan,Ağ,108000,2.2,202,Dizel,False
846,9700.0,Bakı,Mercedes,E 240,1999,Sedan,Qızılı,350000,2.4,170,Benzin,False
847,18500.0,Sumqayıt,Dodge,Nitro,2008,"Offroader / SUV, 5 qapı",Qara,302000,2.8,177,Dizel,False
848,18000.0,Bakı,BMW,X5,2005,"Offroader / SUV, 5 qapı",Boz,209000,3.0,231,Benzin,False
849,50830.0,Bakı,BMW,530,2018,Sedan,Ağ,91000,2.0,249,Benzin,False
850,12300.0,Beyləqan,Mercedes,609 D,1993,Yük maşını,Ağ,487533,4.0,86,Dizel,False
851,502443.5,Bakı,Land Rover,Range Rover,2024,"Offroader / SUV, 5 qapı",Qara,0,4.4,530,Benzin,True
852,56100.0,Bakı,Lexus,RX 300,2019,"Offroader / SUV, 5 qapı",Qırmızı,60000,2.0,248,Benzin,False
853,79730.0,Bakı,Avatr,11,2025,"Offroader / SUV, 5 qapı",Çəhrayı,0,1.5,314,Plug-in Hibrid,False
854,36550.0,Bakı,Toyota,Corolla Cross,2025,"Offroader / SUV, 5 qapı",Ağ,0,2.0,196,Hibrid,False
855,14500.0,Bakı,LADA (VAZ),Niva,2015,Sedan,Qara,173000,1.7,80,Benzin,False
856,33490.0,Bakı,Changan,Uni-V iDD,2025,Sedan,Yaş Asfalt,0,1.5,325,Plug-in Hibrid,False
857,5500.0,Bakı,Mercedes,C 280,1994,Sedan,Göy,267458,2.8,193,Benzin,False
858,52000.0,Gəncə,DAF,105 XF,2011,Dartqı,Ağ,1350000,12.0,460,Dizel,True
859,82450.0,Bakı,Toyota,Highlander,2024,"Offroader / SUV, 5 qapı",Yaş Asfalt,0,2.5,249,Hibrid,False
860,10500.0,Salyan,LADA (VAZ),Niva,2014,"Offroader / SUV, 3 qapı",Göy,146000,1.7,80,Benzin,False
861,2300.0,Şirvan,LADA (VAZ),2107,1995,Sedan,Qırmızı,53000,1.6,73,Benzin,False
862,20500.0,Bakı,Chevrolet,Malibu,2018,Sedan,Ağ,219000,1.5,160,Benzin,False
863,25200.0,Bakı,Kia,Forte,2020,Sedan,Ağ,92600,2.0,150,Benzin,False
864,44500.0,Bakı,Kia,Sorento,2020,"Offroader / SUV, 5 qapı",Yaş Asfalt,138000,2.2,202,Dizel,False
865,9300.0,Bakı,Opel,Astra,2004,"Hetçbek, 5 qapı",Qara,430000,1.4,90,Benzin,False
866,6800.0,Şamaxı,LADA (VAZ),2107,2008,Sedan,Göy,50000,1.6,75,Benzin,False
867,26200.0,Bakı,Changan,Qiyuan A05,2025,Sedan,Yaş Asfalt,0,1.5,215,Plug-in Hibrid,False
868,38900.0,Bakı,Toyota,Land Cruiser Prado,2012,"Offroader / SUV, 5 qapı",Ağ,142300,2.7,163,Benzin,False
869,22500.0,Sumqayıt,Hyundai,Santa Fe,2008,"Offroader / SUV, 5 qapı",Gümüşü,170000,2.0,184,Dizel,False
870,35360.0,Bakı,Changan,Deepal SL03,2025,Liftbek,Qara,0,1.5,258,Plug-in Hibrid,False
871,66298.3,Bakı,Land Rover,Range Rover,2015,"Offroader / SUV, 5 qapı",Ağ,107000,3.0,306,Dizel,False
872,69900.0,Bakı,MG,Marvel R,2024,"Offroader / SUV, 5 qapı",Qara,0,0.0,290,Elektrik,False
873,21500.0,Bakı,Lexus,IS 250,2009,Sedan,Ağ,112000,2.5,208,Benzin,False
874,97070.0,Bakı,Li Auto,L9,2025,"Offroader / SUV, 5 qapı",Gümüşü,0,1.5,449,Plug-in Hibrid,True
875,37500.0,Bakı,Changan,Uni-K iDD,2023,"Offroader / SUV, 5 qapı",Ağ,15700,1.5,316,Plug-in Hibrid,False
876,33830.0,Bakı,Mercedes,E 220 d,2015,Sedan,Qara,258000,2.1,170,Dizel,False
877,33830.0,Bakı,Changan,Deepal S7,2025,"Offroader / SUV, 5 qapı",Yaş Asfalt,0,1.5,238,Plug-in Hibrid,False
878,23630.0,Bakı,Changan,Qiyuan A05,2025,Sedan,Ağ,0,1.5,190,Plug-in Hibrid,False
879,36200.0,Bakı,Mercedes,Sprinter 515,2008,Furqon,Boz,166000,2.2,150,Dizel,False
880,3600.0,Bakı,Tofas,Sahin,2004,Sedan,Qara,45000,1.6,92,Benzin,False
881,10900.0,Xırdalan,Volkswagen,Touareg,2004,"Offroader / SUV, 5 qapı",Ağ,186000,3.2,241,Benzin,False
882,54900.0,Bakı,GWM,Wey 03,2025,"Offroader / SUV, 5 qapı",Göy,0,1.5,383,Plug-in Hibrid,False
883,45900.0,Bakı,BMW,530,2018,Sedan,Ağ,124000,2.0,249,Benzin,False
884,3800.0,Qazax,LADA (VAZ),2107,2004,Sedan,Yaşıl,93000,1.6,75,Benzin,False
885,80750.0,Bakı,Mercedes,EQC 400 4MATIC,2022,"Offroader / SUV, 5 qapı",Qara,24500,0.0,408,Elektrik,False
886,48800.0,Bakı,Hyundai,Santa Fe,2018,"Offroader / SUV, 5 qapı",Qara,131000,2.0,240,Dizel,False
887,60350.0,Bakı,Land Rover,RR Velar,2017,"Offroader / SUV, 5 qapı",Ağ,111000,2.0,250,Dizel,False
888,40000.0,Bakı,Kia,Sorento,2019,"Offroader / SUV, 5 qapı",Yaş Asfalt,163412,2.0,184,Dizel,False
889,38930.0,Bakı,Land Rover,Range Rover,2007,"Offroader / SUV, 5 qapı",Boz,348000,3.6,272,Dizel,False
890,27900.0,Bakı,Kia,Ceed SW,2018,"Universal, 5 qapı",Qara,175000,1.6,136,Dizel,False
891,6400.0,Gəncə,LADA (VAZ),2107,2010,Sedan,Yaş Asfalt,91948,1.6,75,Benzin,False
892,102000.0,Bakı,BMW,X6 M,2018,SUV Kupe,Göy,53600,4.4,575,Benzin,True
893,72900.0,Bakı,FAW,Tiger VN,2024,Yük maşını,Ağ,0,2.3,118,Dizel,False
894,44500.0,Bakı,MG,4 EV,2023,"Hetçbek, 5 qapı",Ağ,0,0.0,204,Elektrik,False
895,90950.0,Bakı,Toyota,Highlander,2025,"Offroader / SUV, 5 qapı",Qara,0,2.5,249,Hibrid,False
896,23500.0,Bakı,Chevrolet,Equinox,2019,"Offroader / SUV, 5 qapı",Göy,46000,1.5,170,Benzin,False
897,39083.0,Bakı,Changan,Uni-Z,2025,"Offroader / SUV, 5 qapı",Açıq yaşıl,0,1.5,215,Plug-in Hibrid,False
898,59500.0,Bakı,Toyota,Land Cruiser Prado,2013,"Offroader / SUV, 5 qapı",Gümüşü,220000,3.0,190,Dizel,False
899,41650.0,Bakı,Harley-Davidson,CVO Convertible,2017,Motosiklet,Boz,17800,0.0,98,Benzin,False
900,40500.0,Bakı,Toyota,Frontlander,2025,"Offroader / SUV, 5 qapı",Ağ,0,2.0,196,Hibrid,False
901,16600.0,Bakı,Toyota,Prius,2008,Liftbek,Qara,160934,1.5,76,Hibrid,False
902,11500.0,Bakı,Renault,Twizy,2017,Qolfkar,Ağ,3200,0.0,17,Elektrik,False
903,98600.0,Bakı,Land Rover,RR Sport,2020,"Offroader / SUV, 5 qapı",Qara,80027,3.0,306,Dizel,False
904,21300.0,Xırdalan,Chevrolet,Malibu,2016,Sedan,Yaş Asfalt,131633,1.5,160,Benzin,False
905,25900.0,Bakı,Kia,K5,2015,Sedan,Ağ,179000,1.7,141,Dizel,False
906,38500.0,Bakı,Toyota,Land Cruiser,2011,"Offroader / SUV, 5 qapı",Ağ,270000,4.0,243,Benzin,False
907,134130.0,Bakı,BMW,530e,2024,Sedan,Qara,3000,2.0,299,Plug-in Hibrid,False
908,36550.0,Bakı,Land Rover,Range Rover,2010,"Offroader / SUV, 5 qapı",Qara,167000,5.0,510,Benzin,True
909,12200.0,Bakı,Hyundai,Accent,2008,"Hetçbek, 3 qapı",Göy,241000,1.6,112,Benzin,False
910,23300.0,Bakı,Hyundai,Elantra,2017,Sedan,Gümüşü,124000,2.0,150,Benzin,False
911,65450.0,Bakı,Land Rover,Range Rover,2015,"Offroader / SUV, 5 qapı",Qara,122000,3.0,346,Benzin,False
912,52700.0,Bakı,ZEEKR,007,2024,Liftbek,Boz,0,0.0,646,Elektrik,True
913,22500.0,Bakı,Maple,X3 Pro,2024,"Offroader / SUV, 5 qapı",Ağ,3500,1.5,110,Benzin,False
914,64600.0,Bakı,Land Rover,Range Rover,2017,"Offroader / SUV, 5 qapı",Ağ,148000,3.0,249,Dizel,False
915,21300.0,Bakı,Hyundai,Sonata,2013,Sedan,Göy,160000,2.0,274,Benzin,False
916,38000.0,Bakı,Chevrolet,Cobalt,2024,Sedan,Ağ,80000,1.5,106,Benzin,False
917,16000.0,Gəncə,Ford,Focus,2014,Sedan,Ağ,93721,1.6,125,Benzin,False
918,4250.0,Ağsu,Chevrolet,Aveo,2012,Sedan,Ağ,45000,1.4,94,Benzin,False
919,11500.0,Oğuz,Mercedes,E 200,1999,"Universal, 5 qapı",Gümüşü,190599,2.0,136,Benzin,False
920,18400.0,Bakı,Toyota,Aqua,2019,"Hetçbek, 5 qapı",Ağ,42000,1.5,74,Hibrid,False
921,81600.0,Bakı,Mercedes,EQE 350,2022,Sedan,Qara,8000,0.0,292,Elektrik,False
922,28500.0,Bakı,Toyota,Camry,2013,Sedan,Qara,166500,2.5,181,Benzin,False
923,38930.0,Bakı,BMW,428,2015,Liftbek,Göy,76000,2.0,245,Benzin,False
924,10200.0,Mingəçevir,Khazar,SD,2020,Sedan,Ağ,161854,1.7,113,Benzin,False
925,73950.0,Bakı,Mercedes,S 63 AMG 4MATIC,2015,Sedan,Qara,141000,5.5,585,Benzin,True
926,39800.0,Bakı,Mercedes,E 350,2019,Sedan,Yaş Asfalt,106352,2.0,245,Benzin,False
927,18000.0,Bakı,Kia,Cerato,2016,Sedan,Qara,181000,1.8,148,Benzin,False
928,60900.0,Bakı,Hyundai,Sonata,2024,Sedan,Qara,0,2.0,193,Hibrid,False
929,17500.0,Bakı,Chevrolet,Cruze,2017,"Hetçbek, 5 qapı",Yaş Asfalt,80900,1.4,153,Benzin,False
930,14700.0,Bakı,Nissan,Note,2016,"Hetçbek, 5 qapı",Tünd qırmızı,94000,1.2,98,Benzin,False
931,18700.0,Bakı,Ford,Fusion (North America),2017,Sedan,Boz,215000,1.5,184,Benzin,False
932,82960.0,Bakı,Toyota,Highlander,2024,"Offroader / SUV, 5 qapı",Qara,0,2.5,249,Hibrid,False
933,23800.0,Bakı,Opel,Astra,2016,"Universal, 5 qapı",Ağ,174400,1.6,136,Dizel,False
934,39800.0,Bakı,Kia,Sorento,2017,"Offroader / SUV, 5 qapı",Ağ,141300,2.2,200,Dizel,False
935,3800.0,Bakı,Peugeot,406,2000,Sedan,Göy,122,2.0,135,Benzin,False
936,8400.0,Sumqayıt,Mercedes,E 220,1994,Sedan,Qara,345000,2.2,150,Benzin,False
937,6500.0,Bakı,Opel,Vectra,1999,Sedan,Göy,377700,2.0,136,Benzin,False
938,78030.0,Bakı,Toyota,Highlander,2023,"Offroader / SUV, 5 qapı",Ağ,74000,2.5,249,Hibrid,False
939,21500.0,Bakı,Chevrolet,Cruze,2015,Sedan,Qara,249000,1.4,140,Benzin,False
940,18500.0,Bakı,Hyundai,Sonata,2011,Sedan,Qara,243123,2.0,274,Benzin,False
941,63500.0,Bakı,Mercedes,Sprinter 515,2014,Mikroavtobus,Ağ,280000,2.7,140,Dizel,False
942,25500.0,Salyan,Mercedes,Sprinter 211,2008,Furqon,Ağ,380000,2.2,109,Dizel,False
943,16700.0,Bakı,Hyundai,Sonata,2008,Sedan,Ağ,32000,2.0,150,Dizel,False
944,6200.0,Siyəzən,LADA (VAZ),2107,2009,Sedan,Göy,80000,1.5,75,Benzin,False
945,4500.0,İmişli,Volkswagen,Passat,2004,Sedan,Gümüşü,380000,1.8,170,Benzin,False
946,63750.0,Bakı,BMW,X5,2018,"Offroader / SUV, 5 qapı",Ağ,110000,3.0,340,Benzin,False
947,39500.0,Bakı,Chevrolet,Malibu,2024,Sedan,Qara,5500,2.0,250,Benzin,False
948,39900.0,Bakı,Geely,Coolray,2024,"Offroader / SUV, 5 qapı",Yaş Asfalt,0,1.5,181,Benzin,False
949,2300.0,Bakı,LADA (VAZ),2106,1984,Sedan,Gümüşü,78293,1.5,65,Benzin,False
950,5900.0,Sabirabad,GAZ,31105,2004,Sedan,Qara,138680,2.4,131,Benzin,False
951,8300.0,Bakı,Fiat,Doblo,2003,Furqon,Gümüşü,235000,1.9,101,Dizel,False
952,62050.0,Bakı,BMW,740,2017,Sedan,Qara,169345,3.0,326,Benzin,False
953,29800.0,Bakı,Mercedes,E 220 d,2013,Sedan,Qara,178000,2.2,170,Dizel,False
954,10000.0,Bakı,Opel,Astra,2007,"Universal, 5 qapı",Qırmızı,448267,1.3,90,Dizel,False
955,37000.0,Bakı,Hyundai,Sonata,2020,Sedan,Ağ,90123,1.6,183,Benzin,False
956,21900.0,Bakı,Mercedes,GL 450 4MATIC,2008,"Offroader / SUV, 5 qapı",Ağ,153560,4.7,340,Benzin,False
957,20300.0,Bakı,Hyundai,Sonata,2008,Sedan,Qara,225225,2.0,165,Benzin,False
958,14900.0,Sumqayıt,Kia,Sorento,2006,"Offroader / SUV, 5 qapı",Gümüşü,321414,2.5,170,Dizel,False
959,5700.0,Lənkəran,LADA (VAZ),2107,2004,Sedan,Ağ,65312,1.6,75,Benzin,False
960,15000.0,Biləsuvar,Ford,Transit,1999,Furqon,Göy,92000,2.5,76,Dizel,False
961,48000.0,Bakı,Skoda,Octavia,2024,Liftbek,Boz,2900,1.5,150,Benzin,False
962,283900.0,Bakı,Bentley,Continental GT,2018,Kupe,Boz,25000,6.0,635,Benzin,True
963,74500.0,Bakı,Hyundai,Mighty EX9,2024,Yük maşını,Ağ,0,3.9,150,Dizel,False
964,15600.0,Sumqayıt,Hyundai,Genesis,2010,Sedan,Qara,221000,3.8,290,Benzin,False
965,42000.0,Bakı,Toyota,Camry,2021,Sedan,Gümüşü,135000,2.5,200,Benzin,False
966,21500.0,Bakı,Nissan,Leaf,2019,"Hetçbek, 5 qapı",Ağ,20135,0.0,218,Elektrik,False
967,101660.0,Bakı,Kia,Carnival,2024,Minivan,Qara,3500,1.6,230,Hibrid,False
968,21900.0,Bakı,Hyundai,Avante,2015,Sedan,Ağ,175000,1.6,115,Dizel,False
969,4800.0,Bakı,Mercedes,190,1992,Sedan,Qara,385274,1.8,109,Benzin,False
970,42000.0,Bakı,Kia,K5,2020,Sedan,Ağ,149000,2.0,195,Hibrid,False
971,22400.0,Bakı,BYD,Destroyer 05,2024,Sedan,Yaş Asfalt,7000,1.5,215,Plug-in Hibrid,False
972,32640.0,Bakı,BMW,330,2018,Sedan,Yaş Asfalt,109000,2.0,249,Benzin,False
973,50660.0,Bakı,ZEEKR,001,2023,Liftbek,Ağ,33000,0.0,272,Elektrik,False
974,26300.0,Bakı,Nissan,Pathfinder,2014,"Offroader / SUV, 5 qapı",Boz,170000,3.5,249,Benzin,False
975,42500.0,Bakı,Changan,Qiyuan A05,2025,Sedan,Ağ,0,1.5,215,Plug-in Hibrid,False
976,30490.0,Bakı,Changan,Qiyuan Q05,2024,"Offroader / SUV, 5 qapı",Ağ,0,1.5,215,Plug-in Hibrid,False
977,10000.0,Bakı,Mercedes,C 180,1998,Sedan,Gümüşü,570000,1.8,122,Benzin,False
978,26800.0,Bakı,Toyota,Corolla Fielder,2019,"Universal, 5 qapı",Ağ,47000,1.8,98,Hibrid,False
979,6900.0,Ağsu,LADA (VAZ),2107,2009,Sedan,Tünd qırmızı,53000,1.6,75,Benzin,False
980,73100.0,Bakı,Mercedes,E 300,2019,Sedan,Yaş Asfalt,44800,2.0,245,Benzin,False
981,6400.0,Bakı,Opel,Astra,1999,"Universal, 5 qapı",Gümüşü,178323,2.0,136,Benzin,False
982,18000.0,Bakı,Mercedes,E 220 d,2006,Sedan,Gümüşü,258746,2.2,170,Dizel,False
983,4600.0,Bakı,Tofas,Sahin,2006,Sedan,Qara,200000,1.6,92,Benzin,False
984,67150.0,Bakı,Mercedes,S 500,2014,Sedan,Qara,147700,4.7,455,Benzin,True
985,8300.0,Bakı,Subaru,Impreza,2009,"Hetçbek, 5 qapı",Ağ,219086,1.5,107,Benzin,False
986,62900.0,Bakı,Audi,Q7,2015,"Offroader / SUV, 5 qapı",Qara,185490,3.0,333,Benzin,False
987,39800.0,Bakı,Mercedes,C 300,2018,Sedan,Ağ,68135,2.0,249,Benzin,False
988,20999.0,Bakı,Benda,LFC 700 Pro,2025,Motosiklet,Boz,0,0.0,79,Benzin,False
989,5100.0,Bakı,LADA (VAZ),2106,2003,Sedan,Yaşıl,99685,1.6,75,Benzin,False
990,22100.0,Bakı,BYD,Destroyer 05,2024,Sedan,Ağ,0,1.5,290,Plug-in Hibrid,False
991,16600.0,Bakı,Hyundai,Elantra,2014,Sedan,Gümüşü,241000,1.8,150,Benzin,False
992,161500.0,Bakı,Land Rover,Defender,2023,"Offroader / SUV, 5 qapı",Qara,45000,2.0,404,Plug-in Hibrid,False
993,22900.0,Bakı,BYD,Qin Plus,2025,Sedan,Ağ,0,1.5,290,Plug-in Hibrid,False
994,25400.0,Bakı,Hyundai,Elantra,2019,Sedan,Göy,58000,2.0,150,Benzin,False
995,33830.0,Bakı,Toyota,Land Cruiser Prado,2008,"Offroader / SUV, 5 qapı",Qara,142000,2.7,163,Benzin,False
996,31800.0,Bakı,Toyota,Corolla Levin,2024,Sedan,Ağ,0,1.8,137,Hibrid,False
997,19500.0,Bakı,Toyota,Aqua,2017,"Hetçbek, 5 qapı",Ağ,63000,1.5,74,Hibrid,False
998,8900.0,Bakı,LADA (VAZ),2107,2010,Sedan,Yaş Asfalt,84056,1.6,75,Benzin,False
999,37000.0,Bakı,Mercedes,Sprinter 318,2008,Mikroavtobus,Qara,346000,3.0,345,Dizel,False
1000,35530.0,Sumqayıt,Land Rover,Range Rover,2011,"Offroader / SUV, 5 qapı",Qara,189471,5.0,510,Benzin,True
1001,26690.0,Bakı,Changan,Uni-Z,2025,"Offroader / SUV, 5 qapı",Yaş Asfalt,0,1.5,215,Plug-in Hibrid,False
1002,78030.0,Bakı,Land Rover,Range Rover,2015,"Offroader / SUV, 5 qapı",Göy,170000,3.0,248,Dizel,False
1003,32800.0,Bakı,Kia,Sorento,2015,"Offroader / SUV, 5 qapı",Yaş Asfalt,55000,2.0,186,Dizel,False
1004,24500.0,Ağdaş,Toyota,Land Cruiser Prado,2008,"Offroader / SUV, 5 qapı",Ağ,229000,2.7,163,Benzin,False
1005,169998.3,Bakı,Land Rover,Defender,2021,"Offroader / SUV, 5 qapı",Qara,98900,3.0,400,Benzin,False
1006,25500.0,Bakı,Hyundai,Sonata,2015,Sedan,Ağ,213000,2.0,165,Benzin,False
1007,6600.0,Bakı,LADA (VAZ),2115,2008,Sedan,Qara,106911,1.6,81,Benzin,False
1008,51000.0,Bakı,Skoda,Kodiaq,2023,"Offroader / SUV, 5 qapı",Qara,50000,2.0,180,Benzin,False
1009,57290.0,Bakı,JETOUR,T2,2025,"Offroader / SUV, 5 qapı",Qara,0,1.5,381,Plug-in Hibrid,False
1010,10500.0,Gəncə,Chevrolet,Niva,2013,"Offroader / SUV, 5 qapı",Göy,170000,1.7,80,Benzin,False
1011,8300.0,Quba,LADA (VAZ),2114,2012,"Hetçbek, 5 qapı",Ağ,250000,1.6,80,Benzin,False
1012,36550.0,Bakı,Audi,A6,2014,Sedan,Boz,115000,2.8,204,Benzin,False
1013,21900.0,Bakı,Ford,Fusion (North America),2018,Sedan,Tünd qırmızı,91200,1.5,181,Benzin,False
1014,365500.0,Bakı,Land Rover,Range Rover,2024,"Offroader / SUV, 5 qapı",Qara,4800,3.0,400,Benzin,False
1015,45000.0,Masallı,Land Rover,Range Rover,2012,"Offroader / SUV, 5 qapı",Qara,189000,5.0,510,Benzin,True
1016,59000.0,Bakı,Hyundai,Santa Fe,2021,"Offroader / SUV, 5 qapı",Ağ,46000,2.4,188,Benzin,False
1017,81430.0,Bakı,Mercedes,GLE 350 4MATIC Coupe,2017,SUV Kupe,Qara,88000,3.0,249,Dizel,False
1018,57800.0,Bakı,Mercedes,G 55 AMG,2007,"Offroader / SUV, 5 qapı",Qara,206000,5.5,507,Benzin,True
1019,119000.0,Bakı,Kia,EV9,2024,"Offroader / SUV, 5 qapı",Qara,0,0.0,380,Elektrik,False
1020,27000.0,Bakı,Kia,Sportage,2014,"Offroader / SUV, 5 qapı",Qara,158000,2.0,184,Dizel,False
1021,9700.0,Bakı,Opel,Astra,2007,"Universal, 5 qapı",Göy,402000,1.3,90,Dizel,False
1022,11200.0,Gəncə,Chevrolet,Cruze,2011,Sedan,Mavi,220000,1.4,141,Benzin,False
1023,52530.0,Bakı,Volvo,XC90,2017,"Offroader / SUV, 5 qapı",Göy,149000,2.0,320,Benzin,False
1024,7700.0,Mingəçevir,LADA (VAZ),2114,2012,"Hetçbek, 5 qapı",Boz,299883,1.6,81,Benzin,False
1025,153850.0,Bakı,Toyota,Land Cruiser,2022,"Offroader / SUV, 5 qapı",Qara,55000,3.5,415,Benzin,True
1026,27500.0,Bakı,BMW,328,2013,Sedan,Ağ,222500,2.0,245,Benzin,False
1027,108800.0,Bakı,Mercedes,GLE 43 AMG 4MATIC Coupe,2018,SUV Kupe,Qara,14945,3.0,390,Benzin,False
1028,5900.0,Bakı,LADA (VAZ),2115,2001,Sedan,Gümüşü,550000,1.6,81,Benzin,False
1029,18500.0,Bakı,Chevrolet,Cruze,2018,Sedan,Qara,139000,1.4,153,Benzin,False
1030,27500.0,Bakı,BMW,520,2013,Sedan,Ağ,345000,2.0,184,Dizel,False
1031,22500.0,Bakı,Mercedes,Vito 115,2009,Furqon,Qara,208250,2.2,150,Dizel,False
1032,20400.0,Sumqayıt,Chevrolet,Malibu,2020,Sedan,Qara,82500,1.5,160,Benzin,False
1033,27500.0,Bakı,Hyundai,Sonata,2018,Sedan,Qara,65000,2.0,245,Benzin,False
1034,23000.0,Bakı,Kia,Optima,2013,Sedan,Boz,134000,2.4,180,Benzin,False
1035,32900.0,Bakı,MG,5,2024,Sedan,Boz,0,1.5,115,Benzin,False
1036,7800.0,Bakı,Renault,Megane,2008,"Universal, 5 qapı",Qızılı,280000,1.5,105,Dizel,False
1037,20500.0,Salyan,Hyundai,Sonata,2010,Sedan,Gümüşü,246170,2.0,165,Benzin,False
1038,64430.0,Bakı,Chevrolet,Silverado,2021,"Pikap, ikiqat kabin",Qara,111000,2.7,310,Benzin,False
1039,101983.0,Bakı,BMW,M6,2013,Sedan,Boz,66000,4.4,575,Benzin,True
1040,52700.0,Bakı,Mercedes,E 220 d 4MATIC,2017,Sedan,Yaş Asfalt,106270,2.0,194,Dizel,False
1041,6500.0,Xaçmaz,Mitsubishi,Airtrek,2002,"Offroader / SUV, 5 qapı",Qara,400585,2.0,240,Benzin,False
1042,34050.0,Bakı,Toyota,Corolla Cross,2025,"Offroader / SUV, 5 qapı",Ağ,0,2.0,152,Hibrid,False
1043,80750.0,Bakı,Jeep,Grand Cherokee,2023,"Offroader / SUV, 5 qapı",Yaş Asfalt,22000,2.0,375,Plug-in Hibrid,False
1044,26000.0,Masallı,Hyundai,Elantra,2019,Sedan,Qara,117000,2.0,150,Benzin,False
1045,48600.0,Bakı,Mercedes,E 220 d,2016,Sedan,Qara,217000,2.0,194,Dizel,False
1046,21500.0,Bakı,Toyota,Camry,2013,Sedan,Ağ,245000,2.5,181,Benzin,False
1047,22000.0,Bakı,Mitsubishi,Lancer,2015,Sedan,Qara,130000,2.0,150,Benzin,False
1048,23900.0,Xırdalan,Hyundai,Santa Fe,2013,"Offroader / SUV, 5 qapı",Qara,189000,2.4,180,Benzin,False
